DATA INICIAL,DATA FINAL,REGIÃO,ESTADO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,MARGEM MÉDIA REVENDA,COEF DE VARIAÇÃO REVENDA,PREÇO MÉDIO DISTRIBUIÇÃO,DESVIO PADRÃO DISTRIBUIÇÃO,PREÇO MÍNIMO DISTRIBUIÇÃO,PREÇO MÁXIMO DISTRIBUIÇÃO,COEF DE VARIAÇÃO DISTRIBUIÇÃO,MÊS,ANO
2006-12-17,2006-12-23,SUDESTE,SAO PAULO,GASOLINA COMUM,3041,R$/l,2.418,0.107,2.129,2.71,0.293,0.044,2.125,0.049,2.0087,2.4269,0.023,12,2006
2006-12-24,2006-12-30,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,890,R$/l,2.531,0.14,2.26,3.05,0.251,0.055,2.28,0.05,2.0911,2.4915,0.022,12,2006
2006-12-24,2006-12-30,SUDESTE,SAO PAULO,GASOLINA COMUM,3036,R$/l,2.417,0.106,2.13,2.71,0.292,0.044,2.125,0.051,2,2.5183,0.024,12,2006
2006-12-31,2007-01-06,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,887,R$/l,2.525,0.142,2.26,3.05,0.252,0.0559999999999999,2.273,0.053,2.0782,2.4762,0.023,12,2006
2006-12-31,2007-01-06,SUDESTE,SAO PAULO,GASOLINA COMUM,3019,R$/l,2.421,0.108,2.129,2.71,0.292,0.045,2.129,0.05,2.02,2.4778,0.023,12,2006
2007-01-07,2007-01-13,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,888,R$/l,2.525,0.142,2.279,3.05,0.247,0.0559999999999999,2.278,0.052,2.0908,2.4762,0.023,1,2007
2007-01-07,2007-01-13,SUDESTE,SAO PAULO,GASOLINA COMUM,3029,R$/l,2.428,0.107,2.13,2.899,0.299,0.044,2.129,0.05,2.0196,2.4774,0.023,1,2007
2007-01-14,2007-01-20,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,884,R$/l,2.533,0.141,2.27,3.079,0.252,0.0559999999999999,2.281,0.054,2.0782,2.5412,0.024,1,2007
2007-01-14,2007-01-20,SUDESTE,SAO PAULO,GASOLINA COMUM,3027,R$/l,2.431,0.105,2.129,2.799,0.3,0.043,2.131,0.05,2.03,2.4774,0.023,1,2007
2007-01-21,2007-01-27,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1097,R$/l,2.532,0.139,2.24,3.072,0.246,0.055,2.286,0.053,2.0782,2.5412,0.023,1,2007
2007-01-21,2007-01-27,SUDESTE,SAO PAULO,GASOLINA COMUM,3591,R$/l,2.427,0.107,2.15,2.899,0.298,0.044,2.129,0.05,2.02,2.5704,0.023,1,2007
2007-01-28,2007-02-03,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1108,R$/l,2.532,0.138,2.24,3.079,0.248,0.055,2.284,0.051,2.0782,2.5236,0.022,1,2007
2007-01-28,2007-02-03,SUDESTE,SAO PAULO,GASOLINA COMUM,3616,R$/l,2.425,0.108,2.129,2.799,0.297,0.045,2.128,0.05,2.02,2.4596,0.023,1,2007
2007-02-04,2007-02-10,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1118,R$/l,2.531,0.138,2.229,3.079,0.248,0.055,2.283,0.053,2.09,2.5412,0.023,2,2007
2007-02-04,2007-02-10,SUDESTE,SAO PAULO,GASOLINA COMUM,3609,R$/l,2.423,0.109,2.15,2.799,0.298,0.045,2.125,0.05,2.02,2.4763,0.024,2,2007
2007-02-11,2007-02-17,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1117,R$/l,2.53,0.142,2.239,3.079,0.247,0.0559999999999999,2.283,0.053,2.08,2.5228,0.023,2,2007
2007-02-11,2007-02-17,SUDESTE,SAO PAULO,GASOLINA COMUM,3611,R$/l,2.422,0.11,2.129,2.899,0.297,0.045,2.125,0.05,2,2.489,0.024,2,2007
2007-02-18,2007-02-24,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1122,R$/l,2.528,0.141,2.23,3.079,0.244,0.0559999999999999,2.284,0.056,2.09,2.5781,0.025,2,2007
2007-02-18,2007-02-24,SUDESTE,SAO PAULO,GASOLINA COMUM,3596,R$/l,2.42,0.109,2.16,2.899,0.293,0.045,2.127,0.05,2,2.489,0.024,2,2007
2007-02-25,2007-03-03,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1115,R$/l,2.528,0.143,2.23,3.079,0.247,0.057,2.281,0.055,2.06,2.5228,0.024,2,2007
2007-02-25,2007-03-03,SUDESTE,SAO PAULO,GASOLINA COMUM,3586,R$/l,2.422,0.109,2.129,2.889,0.299,0.045,2.123,0.048,2,2.386,0.023,2,2007
2007-03-04,2007-03-10,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1115,R$/l,2.527,0.142,2.229,3.079,0.247,0.0559999999999999,2.28,0.055,2.04,2.5228,0.024,3,2007
2007-03-04,2007-03-10,SUDESTE,SAO PAULO,GASOLINA COMUM,3597,R$/l,2.418,0.111999999999999,2.129,2.889,0.297,0.046,2.121,0.05,2.019,2.53,0.024,3,2007
2007-03-11,2007-03-17,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1122,R$/l,2.53,0.142,2.229,3.079,0.248,0.0559999999999999,2.282,0.057,2.07,2.5781,0.025,3,2007
2007-03-11,2007-03-17,SUDESTE,SAO PAULO,GASOLINA COMUM,3590,R$/l,2.416,0.11,2.149,2.889,0.292,0.046,2.124,0.048,2.02,2.422,0.023,3,2007
2007-03-18,2007-03-24,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1116,R$/l,2.526,0.144,2.22,3.079,0.249,0.057,2.277,0.055,2.04,2.4909,0.024,3,2007
2007-03-18,2007-03-24,SUDESTE,SAO PAULO,GASOLINA COMUM,3581,R$/l,2.416,0.111999999999999,2.129,2.899,0.294,0.046,2.122,0.049,1.95,2.439,0.023,3,2007
2007-03-25,2007-03-31,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1119,R$/l,2.526,0.142,2.15,3.079,0.245,0.0559999999999999,2.281,0.057,2.04,2.5789,0.025,3,2007
2007-03-25,2007-03-31,SUDESTE,SAO PAULO,GASOLINA COMUM,3573,R$/l,2.419,0.108,2.14,2.799,0.295,0.045,2.124,0.049,1.95,2.5479,0.023,3,2007
2007-04-01,2007-04-07,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1115,R$/l,2.532,0.141,2.229,3.079,0.247,0.0559999999999999,2.285,0.061,2.04,2.5789,0.027,4,2007
2007-04-01,2007-04-07,SUDESTE,SAO PAULO,GASOLINA COMUM,3581,R$/l,2.426,0.107,2.119,2.799,0.297,0.044,2.129,0.051,1.95,2.5479,0.024,4,2007
2007-04-08,2007-04-14,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1119,R$/l,2.551,0.136,2.24,3.094,0.253,0.053,2.298,0.059,2.04,2.5395,0.026,4,2007
2007-04-08,2007-04-14,SUDESTE,SAO PAULO,GASOLINA COMUM,3539,R$/l,2.437,0.106,2.119,2.799,0.296,0.043,2.141,0.056,1.95,2.5479,0.026,4,2007
2007-04-15,2007-04-21,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1116,R$/l,2.556,0.135,2.229,3.119,0.247,0.053,2.309,0.059,2.04,2.5743,0.026,4,2007
2007-04-15,2007-04-21,SUDESTE,SAO PAULO,GASOLINA COMUM,3552,R$/l,2.443,0.106,2.14,2.899,0.292,0.043,2.151,0.056,1.95,2.5844,0.026,4,2007
2007-04-22,2007-04-28,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1115,R$/l,2.561,0.135,2.229,3.119,0.248,0.053,2.313,0.058,2.04,2.5232,0.025,4,2007
2007-04-22,2007-04-28,SUDESTE,SAO PAULO,GASOLINA COMUM,3528,R$/l,2.452,0.102,2.15,2.899,0.297,0.042,2.155,0.054,1.95,2.5479,0.025,4,2007
2007-04-29,2007-05-05,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1117,R$/l,2.558,0.138,2.249,3.119,0.242,0.054,2.316,0.058,2.17,2.5743,0.025,4,2007
2007-04-29,2007-05-05,SUDESTE,SAO PAULO,GASOLINA COMUM,3573,R$/l,2.456,0.1,2.14,2.799,0.296,0.0409999999999999,2.16,0.052,1.972,2.588,0.024,4,2007
2007-05-06,2007-05-12,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1118,R$/l,2.562,0.135,2.24,3.119,0.248,0.053,2.314,0.055,2.17,2.5241,0.024,5,2007
2007-05-06,2007-05-12,SUDESTE,SAO PAULO,GASOLINA COMUM,3550,R$/l,2.458,0.098,2.15,2.899,0.297,0.04,2.161,0.052,1.95,2.59,0.024,5,2007
2007-05-13,2007-05-19,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1116,R$/l,2.558,0.136999999999999,2.249,3.119,0.242,0.054,2.316,0.055,2.1241,2.5739,0.024,5,2007
2007-05-13,2007-05-19,SUDESTE,SAO PAULO,GASOLINA COMUM,3556,R$/l,2.454,0.0969999999999999,2.19,2.899,0.295,0.04,2.159,0.052,1.972,2.5476,0.024,5,2007
2007-05-20,2007-05-26,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1119,R$/l,2.562,0.134,2.28,3.119,0.249,0.052,2.313,0.053,2.1241,2.5241,0.023,5,2007
2007-05-20,2007-05-26,SUDESTE,SAO PAULO,GASOLINA COMUM,3555,R$/l,2.453,0.0969999999999999,2.179,2.87,0.295,0.04,2.158,0.051,1.96,2.5476,0.024,5,2007
2007-05-27,2007-06-02,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1117,R$/l,2.558,0.136,2.23,3.119,0.252,0.053,2.306,0.055,2.17,2.5741,0.024,5,2007
2007-05-27,2007-06-02,SUDESTE,SAO PAULO,GASOLINA COMUM,3548,R$/l,2.453,0.096,2.19,2.87,0.302,0.039,2.151,0.053,1.96,2.423,0.025,5,2007
2007-06-03,2007-06-09,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1118,R$/l,2.557,0.134,2.27,3.119,0.258,0.052,2.299,0.055,2.17,2.5363,0.024,6,2007
2007-06-03,2007-06-09,SUDESTE,SAO PAULO,GASOLINA COMUM,3550,R$/l,2.446,0.096,2.19,2.897,0.311,0.039,2.135,0.055,1.96,2.56,0.026,6,2007
2007-06-10,2007-06-16,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1112,R$/l,2.547,0.136,2.27,3.119,0.26,0.053,2.287,0.057,2.17,2.5743,0.025,6,2007
2007-06-10,2007-06-16,SUDESTE,SAO PAULO,GASOLINA COMUM,3555,R$/l,2.446,0.096,2.19,2.87,0.326,0.039,2.12,0.057,1.96,2.56,0.027,6,2007
2007-06-17,2007-06-23,SUDESTE,RIO DE JANEIRO,GASOLINA COMUM,1112,R$/l,2.547,0.135,2.27,3.119,0.269,0.053,2.278,0.056,2.132,2.5743,0.025,6,2007
2007-06-17,2007-06-23,SUDESTE,SAO PAULO,GASOLINA COMUM,3547,R$/l,2.437,0.094,2.19,2.799,0.328,0.039,2.109,0.054,1.96,2.3348,0.026,6,2007
